figure,evidence_tier,dataset,model,metric,value,source,note
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5772067871358659,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5768894045441239,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5738362272580465,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5746181750739062,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5741760311303316,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.5743522732346146,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_feasibility,0.574519364922135,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3898120125134783,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.4030963072070368,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3972698472164296,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3457477578410395,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3346094952689276,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.332975208759308,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3259671484982525,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_loss_gate_policy,1.3233369765458285,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.4484874186692414,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.3185484961227134,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.3198310048491866,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.2593332595295377,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.2241799345722906,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.1938889247399789,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.205476513615361,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_loss_gate_policy,1.192540012024067,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1846734682718914,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1844128679346155,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.152174342561651,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1538827816645305,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1387307555587205,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1508118664776836,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1438578808749165,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R6,val_loss_gate_policy,1.1425142133677448,checkpoints/v17/utility_safety_recipe6_statistics_seed17046/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.056486346103527,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.0554621352089777,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.0702929055249248,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.0610234317956146,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.048906076837469,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.0517374674479167,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.0511247802663732,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R7a,val_loss_gate_policy,1.051348692841,checkpoints/v17/utility_safety_recipe7a_burnin_seed17047/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.2182284262445238,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1863972103154217,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1823993192778692,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1850795282257929,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1735571490393744,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1768613590134516,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.173251692895536,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R7b,val_loss_gate_policy,1.1718498865763347,checkpoints/v17/utility_safety_recipe7b_prefix_seed17048/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1776728806672272,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1646427732926827,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.176153463345987,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1689062162681862,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1751524121673018,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1644789267469335,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1620909726178204,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R8,val_loss_gate_policy,1.1617635797571253,checkpoints/v18/utility_safety_recipe8_two_stage_seed18000/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.780001527733273,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7977727232155977,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.798038555516137,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7636025680436028,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7663887319741426,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7712701250005651,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7657031328589828,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 7
10_controller_training_curves,training-domain calibration,Controller validation,R5,val_gate_strength_mean,0.7658336979371531,checkpoints/v17/utility_safety_recipe5_seed17044/metrics.csv,Epoch 8
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.5658600573186521,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 1
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.616623357490257,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 2
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.5880940159161886,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 3
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.6306109527746836,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 4
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.6326139845229961,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 5
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.6631717538392102,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 6
10_controller_training_curves,training-domain calibration,Controller validation,R5b,val_gate_strength_mean,0.6268895014568612,checkpoints/v17/utility_safety_recipe5b_balanced_seed17045/metrics.csv,Epoch 7
